timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1552405296777,264,HTTP Request,200,,Thread Group 1-181,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,216,0,42
1552405296777,216,HTTP Request-0,302,,Thread Group 1-181,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,216,0,42
1552405296993,48,HTTP Request-1,200,,Thread Group 1-181,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,48,0,0
1552405297063,260,HTTP Request,200,,Thread Group 1-182,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,207,0,42
1552405297063,207,HTTP Request-0,302,,Thread Group 1-182,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,207,0,42
1552405297270,53,HTTP Request-1,200,,Thread Group 1-182,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,53,0,0
1552405297354,269,HTTP Request,200,,Thread Group 1-183,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,219,0,43
1552405297354,219,HTTP Request-0,302,,Thread Group 1-183,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,219,0,43
1552405297573,50,HTTP Request-1,200,,Thread Group 1-183,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,50,0,0
1552405297644,252,HTTP Request,200,,Thread Group 1-184,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,202,0,43
1552405297644,202,HTTP Request-0,302,,Thread Group 1-184,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,202,0,43
1552405297846,50,HTTP Request-1,200,,Thread Group 1-184,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,50,0,0
1552405297933,350,HTTP Request,200,,Thread Group 1-185,text,true,,5338,407,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/home,295,0,44
1552405297933,295,HTTP Request-0,302,,Thread Group 1-185,,true,,424,262,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/login,295,0,44
1552405298228,55,HTTP Request-1,200,,Thread Group 1-185,text,true,,4914,145,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/home,55,0,0
1552405298220,266,HTTP Request,200,,Thread Group 1-186,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,215,0,42
1552405298220,215,HTTP Request-0,302,,Thread Group 1-186,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,215,0,42
1552405298435,51,HTTP Request-1,200,,Thread Group 1-186,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,50,0,0
1552405298507,267,HTTP Request,200,,Thread Group 1-187,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,213,0,43
1552405298507,213,HTTP Request-0,302,,Thread Group 1-187,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,213,0,43
1552405298720,54,HTTP Request-1,200,,Thread Group 1-187,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,54,0,0
1552405298800,331,HTTP Request,200,,Thread Group 1-188,text,true,,5338,407,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/home,279,0,43
1552405298800,279,HTTP Request-0,302,,Thread Group 1-188,,true,,424,262,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/login,279,0,43
1552405299079,52,HTTP Request-1,200,,Thread Group 1-188,text,true,,4914,145,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/home,52,0,0
1552405299086,272,HTTP Request,200,,Thread Group 1-189,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,216,0,41
1552405299086,216,HTTP Request-0,302,,Thread Group 1-189,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,216,0,41
1552405299302,56,HTTP Request-1,200,,Thread Group 1-189,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,56,0,0
1552405299376,275,HTTP Request,200,,Thread Group 1-190,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,219,0,43
1552405299376,219,HTTP Request-0,302,,Thread Group 1-190,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,219,0,43
1552405299595,56,HTTP Request-1,200,,Thread Group 1-190,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,56,0,0
1552405299661,292,HTTP Request,200,,Thread Group 1-191,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,236,0,42
1552405299661,236,HTTP Request-0,302,,Thread Group 1-191,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,236,0,42
1552405299898,55,HTTP Request-1,200,,Thread Group 1-191,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,55,0,0
1552405299955,293,HTTP Request,200,,Thread Group 1-192,text,true,,5338,407,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/home,242,0,43
1552405299955,242,HTTP Request-0,302,,Thread Group 1-192,,true,,424,262,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/login,242,0,43
1552405300197,51,HTTP Request-1,200,,Thread Group 1-192,text,true,,4914,145,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/home,51,0,0
1552405300245,269,HTTP Request,200,,Thread Group 1-193,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,220,0,42
1552405300245,220,HTTP Request-0,302,,Thread Group 1-193,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,220,0,42
1552405300465,49,HTTP Request-1,200,,Thread Group 1-193,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,49,0,0
1552405300531,257,HTTP Request,200,,Thread Group 1-194,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,206,0,42
1552405300531,206,HTTP Request-0,302,,Thread Group 1-194,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,206,0,42
1552405300737,51,HTTP Request-1,200,,Thread Group 1-194,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,51,0,0
1552405300821,264,HTTP Request,200,,Thread Group 1-195,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,215,0,42
1552405300821,215,HTTP Request-0,302,,Thread Group 1-195,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,215,0,42
1552405301036,49,HTTP Request-1,200,,Thread Group 1-195,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,49,0,0
1552405301108,246,HTTP Request,200,,Thread Group 1-196,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,198,0,41
1552405301108,198,HTTP Request-0,302,,Thread Group 1-196,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,198,0,41
1552405301306,48,HTTP Request-1,200,,Thread Group 1-196,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,48,0,0
1552405301397,250,HTTP Request,200,,Thread Group 1-197,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,199,0,41
1552405301397,199,HTTP Request-0,302,,Thread Group 1-197,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,199,0,41
1552405301596,51,HTTP Request-1,200,,Thread Group 1-197,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,51,0,0
1552405301687,294,HTTP Request,200,,Thread Group 1-198,text,true,,5338,407,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/home,213,0,43
1552405301687,213,HTTP Request-0,302,,Thread Group 1-198,,true,,424,262,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/login,213,0,43
1552405301900,81,HTTP Request-1,200,,Thread Group 1-198,text,true,,4914,145,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/home,81,0,0
1552405301976,260,HTTP Request,200,,Thread Group 1-199,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,210,0,42
1552405301976,210,HTTP Request-0,302,,Thread Group 1-199,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,210,0,42
1552405302186,50,HTTP Request-1,200,,Thread Group 1-199,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,50,0,0
1552405302260,272,HTTP Request,200,,Thread Group 1-200,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,223,0,43
1552405302260,223,HTTP Request-0,302,,Thread Group 1-200,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,223,0,43
1552405302483,49,HTTP Request-1,200,,Thread Group 1-200,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,49,0,0
1552405302551,252,HTTP Request,200,,Thread Group 1-201,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,200,0,42
1552405302551,200,HTTP Request-0,302,,Thread Group 1-201,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,200,0,42
1552405302751,52,HTTP Request-1,200,,Thread Group 1-201,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,52,0,0
1552405302857,299,HTTP Request,200,,Thread Group 1-202,text,true,,5338,407,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/home,248,0,43
1552405302857,248,HTTP Request-0,302,,Thread Group 1-202,,true,,424,262,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/login,248,0,43
1552405303106,50,HTTP Request-1,200,,Thread Group 1-202,text,true,,4914,145,2,2,http://kthboyz-fairgrounds.herokuapp.com/pub/home,50,0,0
1552405303131,267,HTTP Request,200,,Thread Group 1-203,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,217,0,42
1552405303131,217,HTTP Request-0,302,,Thread Group 1-203,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,217,0,42
1552405303348,50,HTTP Request-1,200,,Thread Group 1-203,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,50,0,0
1552405303419,254,HTTP Request,200,,Thread Group 1-204,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,204,0,42
1552405303419,204,HTTP Request-0,302,,Thread Group 1-204,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,204,0,42
1552405303623,50,HTTP Request-1,200,,Thread Group 1-204,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,50,0,0
1552405303707,262,HTTP Request,200,,Thread Group 1-205,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,212,0,43
1552405303707,212,HTTP Request-0,302,,Thread Group 1-205,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,212,0,43
1552405303919,50,HTTP Request-1,200,,Thread Group 1-205,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,49,0,0
1552405303997,255,HTTP Request,200,,Thread Group 1-206,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,205,0,45
1552405303997,205,HTTP Request-0,302,,Thread Group 1-206,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,205,0,45
1552405304202,50,HTTP Request-1,200,,Thread Group 1-206,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,50,0,0
1552405304285,264,HTTP Request,200,,Thread Group 1-207,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,204,0,43
1552405304285,204,HTTP Request-0,302,,Thread Group 1-207,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,204,0,43
1552405304490,59,HTTP Request-1,200,,Thread Group 1-207,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,58,0,0
1552405304576,273,HTTP Request,200,,Thread Group 1-208,text,true,,5338,407,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,224,0,42
1552405304576,224,HTTP Request-0,302,,Thread Group 1-208,,true,,424,262,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/login,224,0,42
1552405304799,50,HTTP Request-1,200,,Thread Group 1-208,text,true,,4914,145,1,1,http://kthboyz-fairgrounds.herokuapp.com/pub/home,50,0,0
